inventory_id,product_id,store_id,stock_received,stock_sold,current_stock,reorder_level,inventory_date
INV01643,PROD0228,STR005,307,286,239,74.0,2025-03-19
INV01644,PROD0234,STR003,151,289,335,64.0,2025-11-06
INV01645,PROD0087,STR012,347,226,220,76.0,2024-12-06
INV01646,PROD0011,STR005,175,119,178,21.0,2025-09-26
INV01647,PROD0007,STR010,93,248,221,54.0,2024-01-04
INV01648,PROD0242,STR012,176,164,121,52.0,2024-01-05
INV01649,PROD0005,STR010,92,34,320,68.0,2024-04-21
INV01650,PROD0015,STR012,180,80,10,38.0,2024-03-15
INV01651,PROD0204,STR015,357,18,287,60.0,2024-08-24
INV01652,PROD0053,STR005,155,149,310,36.0,2024-01-22
INV01653,PROD0139,STR002,231,239,292,18.0,2024-05-01
INV01654,PROD0219,STR011,36,19,114,14.0,2025-03-05
INV01655,PROD0184,STR002,293,137,361,25.0,2024-08-15
INV01656,PROD0238,STR007,358,276,79,60.0,2025-01-22
INV01657,PROD0152,STR006,356,187,161,41.0,2024-08-30
INV01658,PROD0059,STR002,137,64,296,60.0,2025-07-31
INV01659,PROD0069,STR001,25,216,371,24.0,2024-08-21
INV01660,PROD0052,STR009,258,7,17,15.0,2025-10-09
INV01661,PROD0234,STR010,312,177,52,15.0,2025-09-16
INV01662,PROD0114,STR011,314,294,224,15.0,2024-05-07
INV01663,PROD0230,STR011,424,235,295,34.0,2025-10-16
INV01664,PROD0079,STR013,300,180,319,58.0,2024-08-08
INV01665,PROD0070,STR012,365,53,134,41.0,2025-06-02
INV01666,PROD0065,STR010,444,32,348,31.0,2024-04-04
INV01667,PROD0168,STR011,430,254,274,73.0,2025-02-24
INV01668,PROD0035,STR007,27,109,122,20.0,2024-11-14
INV01669,PROD0053,STR006,160,227,124,44.0,2025-05-06
INV01670,PROD0016,STR001,30,286,230,47.0,2024-02-01
INV01671,PROD0044,STR015,354,132,154,50.0,2024-09-19
INV01672,PROD0168,STR013,173,156,152,14.0,2024-02-29
INV01673,PROD0008,STR002,53,289,307,50.0,2024-08-29
INV01674,PROD0103,STR007,77,81,227,45.0,2024-07-06
INV01675,PROD0048,STR013,343,83,324,61.0,2025-06-10
INV01676,PROD0119,STR004,346,187,389,45.0,2025-10-27
INV01677,PROD0156,STR014,425,276,82,78.0,2025-09-12
INV01678,PROD0002,STR014,95,248,68,31.0,2024-07-13
INV01679,PROD0057,STR006,220,28,16,71.0,2025-07-29
INV01680,PROD0113,STR009,84,264,202,47.0,2025-03-21
INV01681,PROD0110,STR009,311,67,55,25.0,2025-04-01
INV01682,PROD0053,STR006,41,176,167,50.0,2025-04-30
INV01683,PROD0243,STR010,183,122,398,27.0,2024-05-02
INV01684,PROD0158,STR011,269,258,218,14.0,2024-05-27
INV01685,PROD0087,STR004,180,6,155,64.0,2025-11-08
INV01686,PROD0193,STR002,291,163,319,67.0,2024-05-25
INV01687,PROD0171,STR002,275,292,349,69.0,2025-04-14
INV01688,PROD0182,STR008,495,264,94,77.0,2024-09-27
INV01689,PROD0225,STR012,302,293,361,66.0,2025-09-24
INV01690,PROD0057,STR010,179,158,169,59.0,2025-06-16
INV01691,PROD0124,STR012,370,187,344,46.0,2025-09-10
INV01692,PROD0226,STR006,171,87,283,58.0,2025-10-03
INV01693,PROD0214,STR001,220,272,379,27.0,2025-06-25
INV01694,PROD0205,STR004,148,293,393,60.0,2025-10-28
INV01695,PROD0110,STR002,200,25,322,31.0,2024-04-17
INV01696,PROD0121,STR003,122,161,255,75.0,2025-11-17
INV01697,PROD0027,STR015,335,229,287,36.0,2025-10-14
INV01698,PROD0107,STR012,154,106,48,36.0,2025-03-04
INV01699,PROD0176,STR013,464,74,237,51.0,2024-10-22
INV01700,PROD0097,STR009,142,197,97,17.0,2024-08-31
INV01701,PROD0042,STR013,360,289,34,78.0,2025-05-19
INV01702,PROD0230,STR008,141,158,383,11.0,2025-06-01
INV01703,PROD0213,STR005,212,163,185,77.0,2024-06-24
INV01704,PROD0066,STR013,95,224,222,60.0,2025-03-23
INV01705,PROD0228,STR001,457,168,276,35.0,2024-05-09
INV01706,PROD0220,STR010,348,255,316,52.0,2025-11-02
INV01707,PROD0017,STR015,65,157,67,16.0,2024-12-29
INV01708,PROD0175,STR005,328,7,191,42.0,2025-04-19
INV01709,PROD0095,STR002,45,61,30,21.0,2025-04-29
INV01710,PROD0069,STR005,479,257,229,11.0,2024-01-09
INV01711,PROD0020,STR004,59,85,290,66.0,2024-12-12
INV01712,PROD0050,STR006,403,80,214,43.0,2025-02-26
INV01713,PROD0032,STR003,451,73,342,21.0,2024-03-10
INV01714,PROD0095,STR014,451,278,224,46.0,2024-03-10
INV01715,PROD0193,STR001,347,58,239,26.0,2025-06-29
INV01716,PROD0029,STR005,206,25,147,39.0,2025-06-01
INV01717,PROD0052,STR003,346,118,329,73.0,2024-01-09
INV01718,PROD0048,STR008,345,281,361,45.0,2024-05-25
INV01719,PROD0052,STR002,27,114,242,61.0,2024-08-27
INV01720,PROD0198,STR014,309,114,48,19.0,2024-05-09
INV01721,PROD0037,STR015,426,95,34,32.0,2025-08-30
INV01722,PROD0206,STR005,331,139,347,62.0,2025-05-25
INV01723,PROD0039,STR007,308,68,134,55.0,2024-11-11
INV01724,PROD0020,STR014,265,88,230,24.0,2024-10-18
INV01725,PROD0240,STR008,65,48,370,62.0,2025-11-26
INV01726,PROD0047,STR004,296,162,367,28.0,2024-11-05
INV01727,PROD0037,STR007,283,223,170,52.0,2025-01-31
INV01728,PROD0234,STR012,101,123,315,43.0,2025-03-18
INV01729,PROD0124,STR013,122,104,106,17.0,2024-01-15
INV01730,PROD0132,STR012,334,152,327,58.0,2024-09-06
INV01731,PROD0165,STR002,110,162,243,32.0,2025-11-17
INV01732,PROD0171,STR007,114,191,108,12.0,2024-10-21
INV01733,PROD0093,STR013,372,29,398,35.0,2024-09-19
INV01734,PROD0183,STR012,81,279,297,54.0,2024-07-13
INV01735,PROD0211,STR003,43,119,54,41.0,2024-11-06
INV01736,PROD0137,STR009,361,169,315,11.0,2024-04-29
INV01737,PROD0204,STR004,454,290,75,24.0,2024-07-22
INV01738,PROD0028,STR008,109,256,343,71.0,2024-02-10
INV01739,PROD0187,STR003,227,222,87,47.0,2025-04-14
INV01740,PROD0183,STR005,347,12,247,76.0,2025-01-15
INV01741,PROD0060,STR002,440,33,297,50.0,2025-08-25
INV01742,PROD0138,STR009,215,146,311,67.0,2025-01-28
INV01743,PROD0235,STR012,446,94,182,54.0,2025-06-08
INV01744,PROD0218,STR015,67,137,92,29.0,2024-06-08
INV01745,PROD0213,STR011,76,295,221,30.0,2024-12-06
INV01746,PROD0142,STR001,108,133,89,15.0,2024-07-30
INV01747,PROD0246,STR009,148,153,129,38.0,2024-09-14
INV01748,PROD0134,STR011,163,115,245,21.0,2025-02-10
INV01749,PROD0022,STR014,454,99,387,72.0,2024-01-27
INV01750,PROD0054,STR008,84,40,224,67.0,2025-10-22
INV01751,PROD0186,STR011,310,40,64,36.0,2024-02-04
INV01752,PROD0184,STR002,404,112,148,74.0,2025-10-17
INV01753,PROD0104,STR003,149,182,238,46.0,2025-01-25
INV01754,PROD0196,STR007,393,298,96,51.0,2024-08-04
INV01755,PROD0091,STR011,403,93,383,63.0,2024-09-18
INV01756,PROD0171,STR005,400,231,116,23.0,2025-07-16
INV01757,PROD0103,STR008,302,200,38,15.0,2025-09-01
INV01758,PROD0123,STR009,150,162,306,25.0,2024-03-08
INV01759,PROD0100,STR003,146,173,25,52.0,2025-07-16
INV01760,PROD0095,STR010,374,287,39,29.0,2024-04-30
INV01761,PROD0035,STR011,381,5,365,69.0,2025-08-15
INV01762,PROD0037,STR008,346,71,41,58.0,2024-08-06
INV01763,PROD0225,STR011,191,229,399,30.0,2024-03-19
INV01764,PROD0122,STR010,264,211,112,29.0,2024-02-25
INV01765,PROD0046,STR004,487,63,233,12.0,2024-07-07
INV01766,PROD0092,STR005,365,208,18,56.0,2024-01-12
INV01767,PROD0125,STR014,273,289,257,39.0,2024-04-20
INV01768,PROD0008,STR004,435,182,271,69.0,2024-09-24
INV01769,PROD0162,STR006,356,66,47,58.0,2024-08-04
INV01770,PROD0229,STR014,92,135,49,59.0,2025-03-14
INV01771,PROD0160,STR015,41,12,9,20.0,2025-04-08
INV01772,PROD0194,STR001,159,223,281,26.0,2024-11-11
INV01773,PROD0189,STR008,485,183,35,78.0,2025-09-28
INV01774,PROD0186,STR006,247,2,387,16.0,2025-08-15
INV01775,PROD0085,STR004,313,0,339,51.0,2025-09-11
INV01776,PROD0219,STR004,98,232,248,25.0,2024-05-13
INV01777,PROD0207,STR005,121,261,206,56.0,2025-05-01
INV01778,PROD0159,STR007,489,131,168,15.0,2024-01-13
INV01779,PROD0167,STR014,396,250,25,39.0,2024-03-21
INV01780,PROD0105,STR010,107,225,85,23.0,2025-02-26
INV01781,PROD0140,STR008,332,299,150,71.0,2024-06-01
INV01782,PROD0041,STR006,248,58,318,70.0,2025-10-10
INV01783,PROD0081,STR009,254,3,256,40.0,2025-10-20
INV01784,PROD0215,STR003,269,20,29,56.0,2025-03-15
INV01785,PROD0215,STR012,275,241,329,28.0,2024-05-07
INV01786,PROD0117,STR001,129,221,254,27.0,2024-04-17
INV01787,PROD0209,STR015,482,149,303,45.0,2025-02-01
INV01788,PROD0102,STR003,473,25,58,72.0,2025-07-13
INV01789,PROD0064,STR004,352,270,30,19.0,2025-10-17
INV01790,PROD0191,STR003,127,164,286,52.0,2025-05-06
INV01791,PROD0088,STR014,460,179,89,70.0,2025-12-01
INV01792,PROD0188,STR010,211,267,381,21.0,2024-02-05
INV01793,PROD0180,STR002,258,75,189,27.0,2025-05-23
INV01794,PROD0214,STR007,327,32,322,29.0,2024-09-02
INV01795,PROD0205,STR009,427,71,191,32.0,2025-02-15
INV01796,PROD0061,STR005,66,154,285,42.0,2024-12-23
INV01797,PROD0054,STR010,77,11,321,77.0,2025-11-23
INV01798,PROD0189,STR012,23,79,186,55.0,2024-12-17
INV01799,PROD0101,STR012,376,67,31,20.0,2024-04-13
INV01800,PROD0141,STR005,156,99,398,43.0,2024-06-04
INV01801,PROD0006,STR007,189,152,211,79.0,2025-04-28
INV01802,PROD0098,STR006,277,259,187,32.0,2025-11-14
INV01803,PROD0012,STR014,473,181,324,52.0,2025-03-05
INV01804,PROD0076,STR010,340,32,330,61.0,2025-05-27
INV01805,PROD0014,STR008,275,211,165,21.0,2025-11-25
INV01806,PROD0068,STR008,124,114,154,78.0,2024-07-27
INV01807,PROD0097,STR008,199,12,307,28.0,2025-11-12
INV01808,PROD0071,STR006,233,220,62,45.0,2025-09-20
INV01809,PROD0013,STR003,238,284,183,55.0,2025-03-30
INV01810,PROD0015,STR013,321,67,306,66.0,2025-09-11
INV01811,PROD0107,STR006,420,227,30,33.0,2025-01-29
INV01812,PROD0151,STR008,268,251,365,11.0,2024-08-13
INV01813,PROD0085,STR010,453,123,139,56.0,2024-02-14
INV01814,PROD0094,STR012,242,189,396,66.0,2025-10-20
INV01815,PROD0026,STR003,40,36,130,78.0,2024-07-16
INV01816,PROD0026,STR003,345,148,283,73.0,2024-01-14
INV01817,PROD0053,STR003,422,280,330,55.0,2025-02-09
INV01818,PROD0037,STR002,107,77,215,50.0,2025-04-04
INV01819,PROD0092,STR004,444,24,386,29.0,2025-08-28
INV01820,PROD0221,STR013,74,103,180,60.0,2025-05-06
INV01821,PROD0052,STR007,384,265,60,56.0,2025-04-16
INV01822,PROD0186,STR005,382,228,153,10.0,2025-03-22
INV01823,PROD0042,STR008,397,269,361,25.0,2024-04-24
INV01824,PROD0083,STR002,63,284,234,17.0,2025-07-27
INV01825,PROD0156,STR007,157,203,205,65.0,2024-08-17
INV01826,PROD0098,STR007,130,158,11,60.0,2025-03-09
INV01827,PROD0048,STR001,216,65,281,13.0,2024-06-09
INV01828,PROD0242,STR015,389,237,194,19.0,2024-02-01
INV01829,PROD0148,STR004,288,30,305,61.0,2024-09-24
INV01830,PROD0246,STR008,281,100,9,36.0,2025-07-23
INV01831,PROD0009,STR009,192,104,265,20.0,2024-01-09
INV01832,PROD0021,STR004,131,3,187,37.0,2024-10-15
INV01833,PROD0248,STR015,289,63,202,54.0,2024-05-06
INV01834,PROD0116,STR009,145,70,148,13.0,2024-12-04
INV01835,PROD0110,STR007,130,62,312,46.0,2025-02-20
INV01836,PROD0191,STR012,496,0,190,57.0,2025-11-03
INV01837,PROD0180,STR014,288,111,389,42.0,2025-05-26
INV01838,PROD0030,STR010,79,286,350,31.0,2024-10-29
INV01839,PROD0195,STR011,149,243,102,57.0,2024-12-23
INV01840,PROD0019,STR008,399,248,48,72.0,2024-10-23
INV01841,PROD0134,STR012,268,242,247,14.0,2025-10-30
INV01842,PROD0046,STR010,40,126,148,55.0,2025-04-13
INV01843,PROD0146,STR014,356,66,200,70.0,2024-09-01
INV01844,PROD0156,STR006,346,241,189,20.0,2025-09-14
INV01845,PROD0049,STR012,279,144,225,59.0,2025-05-14
INV01846,PROD0208,STR012,66,1,345,29.0,2024-12-20
INV01847,PROD0045,STR009,451,288,345,58.0,2025-08-25
INV01848,PROD0184,STR009,236,187,26,25.0,2024-10-04
INV01849,PROD0164,STR014,352,186,189,60.0,2025-09-09
INV01850,PROD0180,STR013,58,260,352,22.0,2025-02-26
INV01851,PROD0075,STR007,324,126,355,39.0,2025-07-02
INV01852,PROD0024,STR001,48,71,60,31.0,2024-12-13
INV01853,PROD0011,STR004,142,52,370,73.0,2024-02-23
INV01854,PROD0143,STR015,195,148,338,18.0,2024-04-07
INV01855,PROD0217,STR008,55,261,245,62.0,2024-07-28
INV01856,PROD0062,STR013,154,258,91,23.0,2025-03-29
INV01857,PROD0159,STR001,65,233,321,19.0,2024-08-02
INV01858,PROD0217,STR009,388,240,40,66.0,2025-06-10
INV01859,PROD0231,STR003,56,260,80,50.0,2025-02-24
INV01860,PROD0216,STR012,241,47,145,10.0,2024-02-21
INV01861,PROD0010,STR004,315,288,342,65.0,2025-02-15
INV01862,PROD0069,STR007,428,160,179,58.0,2024-11-22
INV01863,PROD0111,STR009,222,146,179,30.0,2025-07-30
INV01864,PROD0128,STR007,146,253,201,18.0,2025-01-12
INV01865,PROD0191,STR001,495,146,170,26.0,2025-09-02
INV01866,PROD0131,STR006,90,125,5,35.0,2024-05-18
INV01867,PROD0202,STR013,195,25,341,43.0,2025-06-20
INV01868,PROD0236,STR014,353,98,154,47.0,2025-09-25
INV01869,PROD0124,STR011,404,118,61,78.0,2024-04-03
INV01870,PROD0115,STR005,187,227,114,42.0,2024-07-26
INV01871,PROD0176,STR008,355,276,217,75.0,2025-09-26
INV01872,PROD0034,STR009,345,104,171,18.0,2024-12-29
INV01873,PROD0170,STR010,488,117,47,29.0,2025-05-14
INV01874,PROD0143,STR004,272,93,171,27.0,2025-01-18
INV01875,PROD0091,STR009,223,108,201,75.0,2025-02-09
INV01876,PROD0207,STR013,53,231,184,33.0,2025-05-16
INV01877,PROD0197,STR002,497,205,210,79.0,2024-12-13
INV01878,PROD0139,STR005,431,16,120,77.0,2024-06-14
INV01879,PROD0057,STR006,136,33,25,45.0,2025-11-23
INV01880,PROD0114,STR013,387,126,70,71.0,2024-03-08
INV01881,PROD0013,STR011,378,140,242,52.0,2024-02-14
INV01882,PROD0163,STR001,285,124,364,67.0,2024-03-16
INV01883,PROD0035,STR006,387,177,129,12.0,2025-02-23
INV01884,PROD0183,STR013,443,247,270,12.0,2025-02-01
INV01885,PROD0081,STR003,200,51,59,68.0,2025-01-19
INV01886,PROD0217,STR002,352,289,238,67.0,2025-11-02
INV01887,PROD0189,STR007,21,183,24,54.0,2025-10-05
INV01888,PROD0089,STR009,289,197,371,32.0,2025-05-16
INV01889,PROD0138,STR001,149,122,316,76.0,2024-08-11
INV01890,PROD0171,STR005,44,133,396,67.0,2025-11-24
INV01891,PROD0195,STR007,37,59,8,47.0,2024-03-13
INV01892,PROD0180,STR015,330,71,201,52.0,2025-09-08
INV01893,PROD0229,STR005,24,12,161,69.0,2024-10-13
INV01894,PROD0050,STR006,346,95,241,17.0,2024-03-03
INV01895,PROD0027,STR009,177,55,129,75.0,2025-07-26
INV01896,PROD0005,STR009,146,99,218,25.0,2024-11-20
INV01897,PROD0210,STR006,193,190,206,12.0,2025-04-04
INV01898,PROD0049,STR004,327,150,304,67.0,2025-08-19
INV01899,PROD0186,STR005,321,280,167,45.0,2025-08-07
INV01900,PROD0027,STR006,441,57,80,19.0,2025-05-16
INV01901,PROD0108,STR012,224,282,159,14.0,2025-06-26
INV01902,PROD0005,STR004,479,188,310,36.0,2024-01-21
INV01903,PROD0048,STR005,217,186,176,38.0,2024-10-17
INV01904,PROD0207,STR007,299,151,19,68.0,2024-07-14
INV01905,PROD0216,STR006,195,119,246,62.0,2024-07-28
INV01906,PROD0054,STR009,292,196,9,23.0,2025-07-27
INV01907,PROD0019,STR001,465,115,190,78.0,2025-01-19
INV01908,PROD0073,STR006,64,3,307,16.0,2025-04-30
INV01909,PROD0020,STR015,70,140,161,31.0,2025-10-31
INV01910,PROD0033,STR007,48,204,373,79.0,2025-06-22
INV01911,PROD0203,STR003,90,215,246,11.0,2025-09-11
INV01912,PROD0141,STR002,287,276,322,33.0,2025-04-06
INV01913,PROD0130,STR008,254,102,46,51.0,2024-08-13
INV01914,PROD0056,STR007,225,236,323,73.0,2024-07-23
INV01915,PROD0089,STR010,331,274,12,27.0,2025-11-18
INV01916,PROD0097,STR012,355,19,210,43.0,2024-01-08
INV01917,PROD0116,STR010,38,75,123,64.0,2025-03-27
INV01918,PROD0105,STR004,51,287,143,57.0,2024-07-04
INV01919,PROD0206,STR004,392,89,367,66.0,2024-01-15
INV01920,PROD0244,STR003,205,13,60,70.0,2025-02-10
INV01921,PROD0147,STR013,411,185,351,19.0,2024-08-04
INV01922,PROD0115,STR013,36,108,192,48.0,2025-07-23
INV01923,PROD0041,STR005,432,231,164,44.0,2024-04-28
INV01924,PROD0217,STR012,448,19,187,78.0,2025-08-17
INV01925,PROD0116,STR011,238,188,139,63.0,2025-10-18
INV01926,PROD0133,STR002,239,294,292,10.0,2024-06-08
INV01927,PROD0083,STR009,130,157,233,45.0,2024-06-13
INV01928,PROD0224,STR009,364,137,1,78.0,2025-11-28
INV01929,PROD0240,STR004,214,87,116,65.0,2025-03-11
INV01930,PROD0132,STR009,458,207,366,14.0,2025-09-20
INV01931,PROD0149,STR001,436,166,380,66.0,2024-11-23
INV01932,PROD0188,STR011,424,31,201,38.0,2024-08-15
INV01933,PROD0024,STR004,152,63,38,33.0,2025-09-09
INV01934,PROD0004,STR004,175,52,97,70.0,2024-10-03
INV01935,PROD0241,STR007,141,223,61,43.0,2025-07-30
INV01936,PROD0100,STR011,200,89,85,33.0,2025-06-14
INV01937,PROD0145,STR005,229,249,371,51.0,2025-04-03
INV01938,PROD0186,STR012,440,223,333,63.0,2024-01-23
INV01939,PROD0043,STR007,90,169,293,53.0,2025-02-25
INV01940,PROD0246,STR005,445,32,229,53.0,2025-06-02
INV01941,PROD0060,STR013,487,146,31,13.0,2024-07-19
INV01942,PROD0187,STR009,331,18,201,16.0,2024-12-16
INV01943,PROD0057,STR004,463,179,98,23.0,2025-03-11
INV01944,PROD0120,STR006,44,62,41,73.0,2025-10-23
INV01945,PROD0201,STR011,39,83,5,71.0,2025-10-02
INV01946,PROD0233,STR007,90,36,94,64.0,2024-05-04
INV01947,PROD0014,STR007,406,55,3,77.0,2025-09-20
INV01948,PROD0069,STR007,87,47,378,38.0,2024-07-05
INV01949,PROD0024,STR015,117,98,150,57.0,2024-04-30
INV01950,PROD0010,STR015,193,7,317,56.0,2025-10-05
INV01951,PROD0249,STR015,244,137,332,69.0,2025-06-19
INV01952,PROD0039,STR014,151,57,93,26.0,2024-10-21
INV01953,PROD0006,STR010,345,190,24,52.0,2024-12-10
INV01954,PROD0118,STR014,337,43,393,17.0,2024-03-06
INV01955,PROD0180,STR013,340,299,167,77.0,2024-05-04
INV01956,PROD0198,STR008,104,3,394,59.0,2025-03-20
INV01957,PROD0198,STR013,188,42,386,54.0,2024-02-13
INV01958,PROD0190,STR001,117,218,228,18.0,2025-06-04
INV01959,PROD0042,STR005,211,286,310,43.0,2025-02-01
INV01960,PROD0100,STR015,129,89,71,75.0,2025-09-20
INV01961,PROD0234,STR008,294,24,370,14.0,2024-04-04
INV01962,PROD0098,STR013,430,114,48,68.0,2025-05-14
INV01963,PROD0058,STR007,192,269,175,63.0,2025-09-25
INV01964,PROD0224,STR003,309,119,67,69.0,2025-08-29
INV01965,PROD0006,STR007,383,100,311,32.0,2025-11-22
INV01966,PROD0106,STR003,88,257,377,66.0,2024-05-21
INV01967,PROD0118,STR010,469,261,195,24.0,2025-11-04
INV01968,PROD0039,STR012,290,84,8,44.0,2025-07-02
INV01969,PROD0044,STR005,93,252,365,25.0,2024-10-07
INV01970,PROD0082,STR006,86,157,329,46.0,2025-06-06
INV01971,PROD0158,STR005,20,285,209,15.0,2025-02-24
INV01972,PROD0038,STR003,404,42,167,55.0,2025-03-24
INV01973,PROD0234,STR011,163,214,28,72.0,2025-08-09
INV01974,PROD0235,STR001,427,145,144,74.0,2024-07-22
INV01975,PROD0216,STR014,62,108,94,75.0,2024-09-02
INV01976,PROD0047,STR012,115,254,336,68.0,2025-02-09
INV01977,PROD0061,STR005,89,84,262,30.0,2025-11-03
INV01978,PROD0240,STR005,306,283,91,21.0,2024-05-15
INV01979,PROD0119,STR009,156,199,192,40.0,2024-09-18
INV01980,PROD0176,STR013,106,79,188,43.0,2025-08-31
INV01981,PROD0078,STR004,387,2,78,10.0,2025-07-27
INV01982,PROD0215,STR003,431,156,36,19.0,2024-04-15
INV01983,PROD0091,STR008,186,270,163,26.0,2025-08-30
INV01984,PROD0249,STR001,448,265,137,25.0,2025-02-04
INV01985,PROD0101,STR010,284,159,193,51.0,2024-02-09
INV01986,PROD0159,STR010,353,152,186,27.0,2024-09-16
INV01987,PROD0101,STR007,305,164,74,51.0,2025-02-01
INV01988,PROD0224,STR003,188,163,105,25.0,2025-06-30
INV01989,PROD0127,STR012,242,187,373,17.0,2024-09-30
INV01990,PROD0197,STR009,167,226,198,73.0,2024-04-15
INV01991,PROD0100,STR014,130,56,36,14.0,2024-04-12
INV01992,PROD0075,STR006,42,240,271,60.0,2024-03-10
INV01993,PROD0236,STR004,294,268,318,25.0,2025-11-23
INV01994,PROD0178,STR002,58,76,339,21.0,2024-10-24
INV01995,PROD0049,STR006,203,173,14,44.0,2024-12-04
INV01996,PROD0114,STR014,434,287,287,67.0,2024-06-16
INV01997,PROD0181,STR015,366,216,279,26.0,2025-01-09
INV01998,PROD0248,STR003,65,97,293,45.0,2024-01-06
INV01999,PROD0109,STR001,349,179,24,63.0,2025-06-24
INV02000,PROD0138,STR015,328,103,201,42.0,2025-08-03
INV02001,PROD0139,STR013,229,274,202,26.0,2024-07-01
INV02002,PROD0201,STR012,191,298,187,40.0,2025-03-10
INV02003,PROD0079,STR004,134,184,121,20.0,2024-09-15
INV02004,PROD0095,STR011,472,225,307,20.0,2024-12-14
INV02005,PROD0148,STR004,129,234,138,76.0,2024-10-01
INV02006,PROD0128,STR006,273,194,29,21.0,2025-08-23
INV02007,PROD0078,STR008,122,267,28,51.0,2024-07-10
INV02008,PROD0094,STR013,209,277,346,59.0,2024-08-25
INV02009,PROD0191,STR014,412,210,26,73.0,2024-03-23
INV02010,PROD0059,STR001,251,226,154,35.0,2025-04-10
INV02011,PROD0141,STR009,92,92,303,57.0,2024-07-30
INV02012,PROD0239,STR002,161,183,130,53.0,2025-04-10
INV02013,PROD0241,STR005,333,180,365,76.0,2024-04-10
INV02014,PROD0233,STR013,103,62,201,37.0,2025-09-11
INV02015,PROD0160,STR009,20,63,200,64.0,2024-10-12
INV02016,PROD0041,STR009,61,274,229,27.0,2024-01-06
INV02017,PROD0077,STR011,455,210,173,19.0,2024-12-24
INV02018,PROD0216,STR004,138,191,133,65.0,2024-03-02
INV02019,PROD0007,STR014,493,126,19,50.0,2025-05-06
INV02020,PROD0083,STR006,435,261,9,47.0,2025-11-21
INV02021,PROD0236,STR011,305,277,384,23.0,2024-01-19
INV02022,PROD0152,STR004,96,127,193,66.0,2025-05-14
INV02023,PROD0025,STR011,461,23,171,59.0,2025-08-03
INV02024,PROD0045,STR004,431,299,147,70.0,2025-08-21
INV02025,PROD0010,STR012,232,125,268,63.0,2025-09-16
INV02026,PROD0205,STR004,189,157,369,46.0,2025-09-11
INV02027,PROD0037,STR005,201,266,368,46.0,2024-04-25
INV02028,PROD0039,STR007,56,260,343,20.0,2025-07-25
INV02029,PROD0086,STR010,315,22,1,23.0,2025-01-26
INV02030,PROD0142,STR004,283,242,135,58.0,2024-11-25
INV02031,PROD0198,STR010,273,20,393,43.0,2024-08-24
INV02032,PROD0078,STR015,442,236,182,72.0,2025-09-20
INV02033,PROD0053,STR007,54,41,295,74.0,2025-10-31
INV02034,PROD0082,STR001,385,93,325,48.0,2025-04-06
INV02035,PROD0089,STR008,186,66,253,40.0,2025-01-22
INV02036,PROD0051,STR004,388,225,341,66.0,2025-01-24
INV02037,PROD0019,STR001,484,79,202,13.0,2025-01-27
INV02038,PROD0046,STR001,496,248,88,45.0,2025-09-16
INV02039,PROD0111,STR014,309,296,80,79.0,2025-10-09
INV02040,PROD0122,STR012,396,299,175,67.0,2024-12-13
INV02041,PROD0179,STR005,395,228,46,28.0,2025-04-16
INV02042,PROD0024,STR009,207,160,260,62.0,2024-02-26
INV02043,PROD0059,STR003,25,160,46,32.0,2025-11-24
INV02044,PROD0035,STR008,23,254,68,68.0,2024-06-03
INV02045,PROD0110,STR007,256,5,11,53.0,2025-09-27
INV02046,PROD0009,STR015,276,276,268,11.0,2024-11-28
INV02047,PROD0244,STR001,154,167,154,26.0,2024-10-10
INV02048,PROD0143,STR014,304,67,103,22.0,2024-12-19
INV02049,PROD0186,STR005,489,277,112,78.0,2024-09-09
INV02050,PROD0177,STR005,189,45,169,47.0,2024-01-13
INV02051,PROD0061,STR010,27,201,384,73.0,2025-09-11
INV02052,PROD0227,STR014,454,20,396,75.0,2024-01-02
INV02053,PROD0013,STR001,104,69,315,50.0,2024-09-25
INV02054,PROD0036,STR002,350,93,30,46.0,2024-05-03
INV02055,PROD0028,STR006,52,170,286,69.0,2024-06-20
INV02056,PROD0130,STR004,47,258,42,23.0,2025-01-01
INV02057,PROD0023,STR009,171,167,60,62.0,2025-07-13
INV02058,PROD0011,STR015,254,200,98,60.0,2025-08-09
INV02059,PROD0191,STR013,76,138,244,53.0,2024-02-04
INV02060,PROD0193,STR012,76,295,181,45.0,2024-05-23
INV02061,PROD0031,STR011,354,151,168,39.0,2025-08-06
INV02062,PROD0191,STR007,232,33,21,35.0,2025-01-04
INV02063,PROD0078,STR008,98,288,299,67.0,2025-02-17
INV02064,PROD0076,STR002,424,199,338,13.0,2025-01-01
INV02065,PROD0095,STR014,459,104,38,23.0,2025-09-16
INV02066,PROD0074,STR009,56,146,63,71.0,2024-06-05
INV02067,PROD0088,STR005,228,0,391,44.0,2025-02-24
INV02068,PROD0165,STR004,451,47,278,48.0,2025-03-10
INV02069,PROD0235,STR013,415,210,82,68.0,2024-05-09
